weekday,weekday_name,station_id,station_name,network_name,state_code,PM2.5,PM10,O3,NO2,NOx,CO
2.0,Miércoles,103,Las Águilas,Guadalajara,0.0,23.029348112399333,30.702903018663164,0.027397184397178215,0.024556961495407478,0.03571684790273599,0.8592579343947018
2.0,Miércoles,106,Miravalle,Guadalajara,0.0,31.57037239584307,60.59995573760583,0.02493420934908434,0.023614122050420322,0.0361138879375566,0.9164614559784059
2.0,Miércoles,109,Tlaquepaque,Guadalajara,0.0,30.032263619164063,47.744665389971665,0.025631447578451438,0.024231145512358564,0.04331722607127719,1.163220381548284
2.0,Miércoles,123,Ceboruco,Toluca,0.0,29.3248227207196,58.164150921352714,0.030195607098441272,0.023893689892534962,0.04171060091712262,1.0152300284663707
2.0,Miércoles,125,Metepec,Toluca,0.0,31.36165059851714,55.69485903600786,0.030032487273229904,0.023125194796230562,0.04039531217156009,0.8892523158312653
2.0,Miércoles,126,Oxtotitlán,Toluca,0.0,30.766695169550967,53.128885672191174,0.0286229997829931,0.02297932506694264,0.040888190050074186,0.9728414912870929
2.0,Miércoles,128,San Mateo Atenco,Toluca,0.0,37.325558508939544,63.01022053443734,0.02663403293620195,0.027332089089910392,0.06067556099519265,0.9206552588996765
2.0,Miércoles,129,Universidad Michoacana de San Nicolás Hidalgo,Morelia,0.0,22.08056958064611,54.88770345197209,1.4975830582928127,0.7890724319056265,1.1676933334096606,2.9086583929636256
2.0,Miércoles,134,Cuernavaca 01,Cuernavaca,17.0,39.04073401481681,54.80301950240987,0.02937715112682675,0.014989081160281614,0.0464904871501362,0.662288163603174
2.0,Miércoles,136,Tecnológico de Tepic,Tepic,18.0,31.498512756328715,63.38385041648291,0.022585235710440202,0.006398287734410156,0.020347282060317336,0.4966842431833388
2.0,Miércoles,137,Primaria Julián Gascón Mercado,Tepic,0.0,12.463129765906622,38.66252298426212,0.021169778843047757,0.010983268754442698,0.021593334865130837,0.619974803193897
2.0,Miércoles,139,Santa Catarina,Monterrey,19.0,25.01410476394193,73.54593311038116,0.02371206081628478,0.016584443710136017,0.02855132810855089,1.163861014503461
2.0,Miércoles,140,San Bernabé,Monterrey,19.0,23.429544812252757,70.3142231735442,0.027272357341746937,0.011767561931231386,0.02321957674171966,1.00693939885239
2.0,Miércoles,141,Obispado,Monterrey,19.0,21.67386627190149,56.34414525080024,0.0246823988163597,0.013325507607705222,0.022416344325758026,1.4927302605376196
2.0,Miércoles,142,San Nicolás,Monterrey,19.0,23.37286483726037,62.68118921424491,0.022851113511385333,0.013979444396915511,0.014769018911113728,1.3927487764096231
2.0,Miércoles,143,La Pastora,Monterrey,19.0,17.783110921396297,51.18313924329609,0.02606569431273661,0.012456691666925772,0.013099580491971756,1.4572541613693168
2.0,Miércoles,145,García,Monterrey,19.0,21.685233991266507,74.75933289085923,0.026928131122216762,0.007467890442995847,0.022960837484258666,1.258045753510285
2.0,Miércoles,146,Apodaca,Monterrey,19.0,24.170733136307,59.195796930518966,0.023531652667984147,0.018268145685735614,0.022958852856629512,1.1373750151347657
2.0,Miércoles,147,Juárez,Monterrey,19.0,20.066023161407184,58.692622724712294,0.02385596991102102,0.010887397856170915,0.04567238747735412,1.411601515087281
2.0,Miércoles,148,San Pedro,Monterrey,19.0,19.87655308744846,60.56240263939283,0.023244063502672517,0.011323631653153489,0.021753381366131214,1.4847987720881741
2.0,Miércoles,160,CEDART,Oaxaca,20.0,149.93588042747868,34.770595424338985,0.022160999437867215,0.020638684080690733,0.030248698972554333,0.9950781055442636
2.0,Miércoles,161,Agua Santa,Puebla,21.0,20.144626038977762,39.55931985593753,0.017142369943820894,0.016180057247270143,0.03874156784492162,1.387754440120069
2.0,Miércoles,162,Las Ninfas,Puebla,21.0,25.201636323122063,61.534346543357294,0.021218244389334014,0.016285517402448692,0.025745870144437848,1.7716002834792823
2.0,Miércoles,163,Benemérito Instituto Normal del Estado,Puebla,0.0,20.694480471905614,40.6616689707343,0.02033779574182565,0.013428143914716306,0.02174906682550417,1.5229615220900827
2.0,Miércoles,220,Palacio de Gobierno,Tlaxcala,29.0,90.4844584107454,251.03380006901483,0.3253394650831994,0.2254107332355207,0.3643787039159607,1.2695427186655677
2.0,Miércoles,234,Tecnológico,Minatitlán,30.0,64.39420184076087,94.4815642492325,0.02979646826272748,0.011481625722392497,0.0343626032952662,0.6929092460645822
2.0,Miércoles,241,Ajusco,Valle de México,9.0,16.47581842578982,,0.03542150632419686,,,
2.0,Miércoles,242,Ajusco Medio,Valle de México,9.0,18.97215193194712,32.881811163538316,0.0414821676590495,0.017091709131584348,0.02082821691777657,0.5661219777667077
2.0,Miércoles,244,Camarones,Valle de México,9.0,25.18404716667524,46.46729704406953,0.026196476407201286,0.030795209480920214,0.04875169537407569,0.782975366292982
2.0,Miércoles,245,Centro de Ciencias de la Atmósfera,Valle de México,9.0,18.38954330138701,,0.033803061800282946,0.02251686587865731,0.030063459208021337,0.6114211960105195
2.0,Miércoles,251,Hospital General de México,Valle de México,9.0,25.08049788242094,43.756815804476844,0.03039675975010793,0.030224208051140098,0.04096471235572617,0.8032897587633985
2.0,Miércoles,256,Merced,Valle de México,9.0,25.225085456595014,51.25837323635766,0.025963717789290373,0.033869266763234804,0.053309542842590193,1.0138123762899336
2.0,Miércoles,258,Nezahualcóyotl,Valle de México,15.0,22.64768235415979,,0.02898317952257049,0.02427199653320078,0.03583626122644656,0.7526736281657478
2.0,Miércoles,260,San Agustín,Valle de México,15.0,23.331049072149675,51.29490798077667,0.0266223858217026,0.02288067993016556,0.03601380001909733,0.6947745702097243
2.0,Miércoles,262,Santa Fe,Valle de México,9.0,19.286228490222214,34.73983647436081,0.03425521474135391,0.02047664053957962,0.02585782865867353,0.5034720746774398
2.0,Miércoles,263,Miguel Hidalgo,Valle de México,9.0,22.78265079619084,36.75162257587315,0.030746794970970298,0.027449941986966278,0.048021015294406194,0.7177854782771259
2.0,Miércoles,266,Tlalnepantla,Valle de México,15.0,25.278091380545387,50.957152091292144,0.026189330268220325,0.03136675174135187,0.05063834359381835,0.861348218148653
2.0,Miércoles,268,UAM Iztapalapa,Valle de México,9.0,23.660926183717123,44.79626490020305,0.029306004729336133,0.02739685365529443,0.039678902426137246,0.7378583608932102
2.0,Miércoles,269,UAM Xochimilco,Valle de México,9.0,20.445212950638155,,0.0316403901226463,0.022242229951235867,0.02856094620632628,0.7016852078939226
2.0,Miércoles,271,Xalostoc,Valle de México,15.0,29.584610961371745,73.02709353738977,0.026220806797479866,0.03098581837788845,0.06134985081253056,0.9940904697207927
2.0,Miércoles,291,Universidad Veracruzana,Poza Rica,0.0,168.6536420491983,203.30456169654306,0.023580858142071025,0.010813939344170282,0.019462704101106027,0.6047709560729264
2.0,Miércoles,292,Tulancingo,Tulancingo,13.0,13.38264868442125,26.12068205373574,0.027315755130313566,0.011276700109048873,0.016903033343178688,0.8950557113753244
2.0,Miércoles,293,Protección Civil,Guerrero,0.0,21.656344739136774,0.7267127294372293,0.020977635269979367,0.0012249389708302932,0.006098907428533795,0.058456369990580334
2.0,Miércoles,297,Casa Hogar,Oaxaca,20.0,14.40209996684566,47.18253885596563,0.017097157164869,0.009697083286882157,0.019292283351913752,0.5203649989050804
2.0,Miércoles,301,Instituto Nacional de Investigaciones Nucleares,Valle de México,15.0,13.282747931396342,21.790935628802902,0.03852719049687993,,,0.25296016186310716
2.0,Miércoles,302,Gustavo A. Madero,Valle de México,9.0,24.967242971240744,43.05764023439855,0.03384017458814499,0.02225415814944156,,
2.0,Miércoles,304,Finanzas,Saltillo,5.0,129.5469025766749,127.98328337869506,0.026687411185558712,0.016580505752109655,0.024730528538581695,0.569482088037014
2.0,Miércoles,305,Jurisdicción Sanitaria,Monclova,5.0,298.7117891207374,215.20420843335845,0.030986702070101242,0.007187051351060599,0.009448162169514444,0.25496869171073633
2.0,Miércoles,306,Centro de Rehabilitación DIF,Piedras Negras,5.0,267.1844655421744,253.85120812347216,0.02198941014423209,0.005760772156753241,0.008968309986235285,0.2903029612397714
2.0,Miércoles,352,Presidencia Municipal,San Miguel de Allende,0.0,12.485572546876753,,,,,
2.0,Miércoles,356,Presidencia Municipal,Abasolo,0.0,13.714999791247102,,,,,
2.0,Miércoles,358,Presidencia Municipal,San Luis de la Paz,0.0,10.489357394920713,,,,,
2.0,Miércoles,359,Universidad Gto Sede Belen,Guanajuato,0.0,11.871632578193852,,,,,
2.0,Miércoles,388,Palacio Municipal,Morelia,0.0,17.318817204301077,,0.03197800277230241,0.0131533800479633,0.014775370370370326,0.3655017538081039
2.0,Miércoles,424,Cadereyta,Monterrey,19.0,18.783254882768762,54.926901912397774,0.02266726468549699,0.008461269890767236,0.01621726678546469,1.031718745388358
2.0,Miércoles,425,Universidad,Monterrey,0.0,20.451922703912906,59.914863383106685,0.021298197131938777,0.0135437559643176,0.024933994087784652,1.4568427032538203
2.0,Miércoles,426,Pueblo Serena,Monterrey,19.0,10.898693478481702,39.99342176281536,0.02976866398733402,0.00990526666716194,0.0076546269594794285,0.8780194120411512
3.0,Jueves,32,Secretaría de Medio Ambiente,Aguascalientes,0.0,101.15858520727849,94.48684481039429,1.4334511642379872,0.9705743884651109,2.8656427554249864,0.9800811928767187
3.0,Jueves,33,Centro,Aguascalientes,1.0,97.3814474665538,92.72657832763124,3.619455466160142,4.96605798755239,7.074512218848271,1.453250991447817
3.0,Jueves,53,SUR,Chihuahua,8.0,32.752975145157286,58.40428819056528,0.028317927190073144,0.012004559017062481,0.02226774068224387,0.9914492038531109
3.0,Jueves,56,CONALEP,Torreón,5.0,19.256119168711372,58.52017278684881,0.021464692721253287,0.009403880543158981,0.024360160459000343,26.338357745179866
3.0,Jueves,59,IPN,Durango,10.0,26.517792788007437,72.56407486211948,0.40765353647620894,0.01886993291467972,0.03394267406053741,2.02691480682613
3.0,Jueves,60,SRNyMA,Durango,10.0,32.28168656152214,34.42274656272035,0.017271989209076383,0.008568786026621339,0.01933063908552334,2.0540742176044757
3.0,Jueves,68,Policía,Celaya,0.0,19.077280563338903,63.942905143138546,0.06622039612167306,0.014420841436880107,0.021671498245719817,1.143898332308975
3.0,Jueves,70,San Juanico,Celaya,0.0,24.81539651257199,79.11272796382458,0.030430285317811816,0.013791249388718467,0.02689658538484944,1.3771960535426895
3.0,Jueves,72,Bomberos,Irapuato,0.0,17.373356479754214,52.59085121383015,0.02914309118751485,0.013424037604403465,0.030421017330203182,1.4673486694150297
3.0,Jueves,73,Teódula,Irapuato,0.0,19.580830092522387,53.834831951931235,0.03359768367448213,0.0132411389367658,0.025636185320910068,1.0772989994441882
3.0,Jueves,74,CICEG - Bomberos,León,0.0,32.620881979000316,60.31451903356852,0.025974381270180123,0.01917436455335838,0.033999889593273075,1.2302468475392778
3.0,Jueves,75,Facultad de Medicina,León,0.0,20.19530555049113,52.89233451285421,0.027925379934991883,0.020943347367397905,0.03768628332462681,0.7531267442373449
3.0,Jueves,77,Cruz roja,Salamanca,0.0,21.830706243703958,47.86104578810713,0.024493998836333197,0.01558028218781461,0.024319453516552035,1.2368888858190734
3.0,Jueves,78,DIF,Salamanca,0.0,22.337972445265883,51.2471999069184,0.025772030648355815,0.014320344027201084,0.02694619107301175,0.8909894942018327
3.0,Jueves,82,Centro de Salud,Atitalaquia,13.0,20.67168976856218,73.58900089618822,0.020701078400550785,0.014165141500140432,0.028090791967657566,0.9196906564659731
3.0,Jueves,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,101.45826203093645,120.40214242695058,0.028121360465373352,0.00774857687928256,0.0165734371760193,0.684834163607175
3.0,Jueves,85,Hospital,Huichapan,13.0,60.23014511986557,73.8122941523011,0.029439077104420005,0.009011394069198774,0.015907535236763914,0.4087650441933931
3.0,Jueves,87,Primaria Melchor Ocampo,Tepeji,0.0,20.864322793800586,35.38934760048635,0.02292933288974212,0.013568478489035024,0.0280110916281351,0.7282805949885562
3.0,Jueves,92,Jardín del Maestro,Pachuca,13.0,22.84587846479591,19.2029237251808,0.03177161260119851,0.01095906040679426,0.021941582779508993,1.3822219372714368
3.0,Jueves,93,Museo del Rehilete,Pachuca,13.0,16.803169540675977,33.19873004380419,0.027999624675110104,0.010948955585325555,0.017834129919587577,0.4532597590769181
3.0,Jueves,102,Centro,Guadalajara,0.0,28.80983741836662,37.296650122345554,0.025438996286053978,0.020791093308297096,0.03261302471956208,0.7531266966082604
3.0,Jueves,103,Las Águilas,Guadalajara,0.0,25.486043861857414,30.756194889720835,0.02733514333446825,0.024559139285349633,0.03635986138799366,0.8706302364490366
3.0,Jueves,106,Miravalle,Guadalajara,0.0,27.582039193426716,59.03609516586072,0.023493840950761097,0.023802053145594727,0.03949844268667094,0.9558222867364016
3.0,Jueves,109,Tlaquepaque,Guadalajara,0.0,30.32910553671419,46.45232578090818,0.025450108386169637,0.022320201100580063,0.041125200252342356,1.1431076650131924
3.0,Jueves,123,Ceboruco,Toluca,0.0,29.481275045020624,58.656777043024185,0.029707248076747912,0.02440824015264759,0.044846607213025934,1.0148834239090545
3.0,Jueves,125,Metepec,Toluca,0.0,30.94834150749354,55.159049232341154,0.029390014367768398,0.023932089828171025,0.04063454742571297,0.8747309894370822
3.0,Jueves,126,Oxtotitlán,Toluca,0.0,27.36375624603386,55.303990362141114,0.028006496548987896,0.023860215297987406,0.04437876714517482,0.9914987042418351
3.0,Jueves,128,San Mateo Atenco,Toluca,0.0,37.49696527670836,64.85042595874494,0.026865899899838567,0.027865749430106952,0.0640530870802538,0.9486081764738595
3.0,Jueves,129,Universidad Michoacana de San Nicolás Hidalgo,Morelia,0.0,21.748904295863625,45.74870451740255,1.8191553669658633,0.6339320127785015,1.230420982752647,1.772871897476139
3.0,Jueves,134,Cuernavaca 01,Cuernavaca,17.0,26.38969095684022,48.555465824564195,0.02861069918615839,0.015978028312777934,0.048358454374583304,0.6572213542833184
3.0,Jueves,136,Tecnológico de Tepic,Tepic,18.0,29.320631703529976,55.35538544396138,0.02363319102655104,0.007653592345735089,0.02189932470777712,0.8634253532715891
3.0,Jueves,137,Primaria Julián Gascón Mercado,Tepic,0.0,11.75575410139441,35.3711708267085,0.0202251381173265,0.011443942072483795,0.021371103358729028,0.6150027204463928
3.0,Jueves,139,Santa Catarina,Monterrey,19.0,27.007769048053134,75.9060249734666,0.02405131332646006,0.014506582011686584,0.023574293167441293,1.1513042776694529
3.0,Jueves,140,San Bernabé,Monterrey,19.0,23.473405673467237,70.59279789638634,0.027891569394959355,0.011637075387036644,0.020802886387989036,0.9716272678952607
3.0,Jueves,141,Obispado,Monterrey,19.0,23.522773953674136,57.609060284721124,0.024762607406270547,0.013516036578901136,0.021320079076524077,1.4895224961530107
3.0,Jueves,142,San Nicolás,Monterrey,19.0,24.34180141114609,66.18440583261572,0.02310519979615711,0.0141506832804935,0.027036298417694067,1.3644841832636063
3.0,Jueves,143,La Pastora,Monterrey,19.0,18.336540913439887,53.62175859643639,0.026539052518801527,0.012417242788913947,0.017632099184782563,1.4572882157639766
3.0,Jueves,145,García,Monterrey,19.0,20.317389517252828,77.15163656515915,0.027566988594891702,0.007130837340071066,0.020161141288331783,1.2628034776833006
3.0,Jueves,146,Apodaca,Monterrey,19.0,24.35391430615351,59.53312299084281,0.024617614047533914,0.017973150464533013,0.019472467431119578,1.1692584173454812
3.0,Jueves,147,Juárez,Monterrey,19.0,21.378122330383018,61.69932985893763,0.02457682094525083,0.012746479140339101,0.05527197655679141,1.4230159867688787
3.0,Jueves,148,San Pedro,Monterrey,19.0,19.392984193471456,61.32032775597631,0.024344246768075277,0.011603539593600692,0.021922403790272747,1.5224518139255563
3.0,Jueves,160,CEDART,Oaxaca,20.0,73.82031568262532,35.570398553243514,0.023244573173258624,0.019845231835936054,0.028774210967790575,1.106218759287663
3.0,Jueves,161,Agua Santa,Puebla,21.0,19.60699958537348,41.70090216753748,0.017237503863256582,0.017215128894164128,0.044365353784897144,1.3912596902921954
3.0,Jueves,162,Las Ninfas,Puebla,21.0,19.024491262750693,54.03136201956992,0.020458545667870514,0.016240187366745817,0.025862118832167366,1.4567933531726736
3.0,Jueves,163,Benemérito Instituto Normal del Estado,Puebla,0.0,20.118560187191736,39.571107740725004,0.01972366653526612,0.013676954221105382,0.02339331305917974,1.5306104227759834
3.0,Jueves,220,Palacio de Gobierno,Tlaxcala,29.0,100.4432654295578,278.2754984112066,0.7534000370452971,0.4957494186661074,0.7224526093068345,1.2504224696239081
3.0,Jueves,234,Tecnológico,Minatitlán,30.0,49.761504198809874,78.460467198356,0.026705152526030396,0.008343137130619968,0.03045783109990161,0.6135172299148647
3.0,Jueves,241,Ajusco,Valle de México,9.0,17.358208982718878,,0.036031755769315124,,,
3.0,Jueves,242,Ajusco Medio,Valle de México,9.0,19.463325926463867,33.05207876589821,0.041385256014366024,0.01747997486768184,0.021330770411069386,0.57426294195253
3.0,Jueves,244,Camarones,Valle de México,9.0,24.631116030300706,46.63723870432498,0.02645118549110774,0.03166373401809509,0.05104025044080133,0.8105844977046912
3.0,Jueves,245,Centro de Ciencias de la Atmósfera,Valle de México,9.0,18.86291956051592,,0.033792832913693956,0.022564836284267035,0.0308989134892312,0.6272055681992493
3.0,Jueves,251,Hospital General de México,Valle de México,9.0,26.099930617727097,45.68988533243469,0.03115317802125632,0.03147371190199969,0.04455446975743116,0.833346144551368
3.0,Jueves,256,Merced,Valle de México,9.0,25.042419557218846,51.78219184321986,0.02583921441663542,0.03462049226249453,0.05558346870641556,1.0199044401425168
3.0,Jueves,258,Nezahualcóyotl,Valle de México,15.0,22.96672566306685,,0.02979314618379394,0.02477879164398225,0.034903466446212894,0.750649253355758
3.0,Jueves,260,San Agustín,Valle de México,15.0,22.42620254685527,50.83796090102361,0.026184143200185292,0.023112953617758877,0.038107973202646035,0.7018078382751629
3.0,Jueves,262,Santa Fe,Valle de México,9.0,19.441852775268536,34.59041563545095,0.033676218539212176,0.021992268067895657,0.029617159750988154,0.5289558524913216
3.0,Jueves,263,Miguel Hidalgo,Valle de México,9.0,24.27312055323103,37.86810392809531,0.02903905120868879,0.028743116868560507,0.05202618888536526,0.7448434056336627
3.0,Jueves,266,Tlalnepantla,Valle de México,15.0,24.29310924423911,50.16894923204543,0.02562812986119182,0.031518170617094665,0.052874733299983705,0.8515853945754784
3.0,Jueves,268,UAM Iztapalapa,Valle de México,9.0,23.875679522996087,45.30371749864069,0.0293279234726964,0.027744517406685064,0.04024422506629147,0.7386702768033351
3.0,Jueves,269,UAM Xochimilco,Valle de México,9.0,21.019117098306847,,0.03257375854490423,0.022822264552419813,0.029548638765359344,0.7148227246016687
3.0,Jueves,271,Xalostoc,Valle de México,15.0,31.328046597037602,74.592823780468,0.025838963097796343,0.03127053258390873,0.06556467580200062,1.0316120436131808
3.0,Jueves,291,Universidad Veracruzana,Poza Rica,0.0,184.51543518076127,221.6317631701172,0.02331702581908738,0.01052072195951769,0.01924070419091551,0.6463213574014115
3.0,Jueves,292,Tulancingo,Tulancingo,13.0,13.49473493912431,26.453511024809075,0.02551814830749719,0.011531569710140353,0.017738030426707234,0.8915087059243783
3.0,Jueves,293,Protección Civil,Guerrero,0.0,19.499627932052917,0.7142509204301075,0.020596965259435055,0.0008905796490420158,0.0017050661142526025,0.02170264988780607
3.0,Jueves,297,Casa Hogar,Oaxaca,20.0,12.924511443122988,63.183937652681216,0.016503324566073587,0.009878728643376225,0.018982482054550723,0.4704189701045634
3.0,Jueves,301,Instituto Nacional de Investigaciones Nucleares,Valle de México,15.0,14.512392954019552,22.2645189435458,0.03776801451452099,,,0.2782800383060588
3.0,Jueves,302,Gustavo A. Madero,Valle de México,9.0,25.26173381881453,44.95231408560928,0.03264649220098922,0.023886118022296125,,
3.0,Jueves,304,Finanzas,Saltillo,5.0,89.36136485662534,116.20373060132745,0.02571425165070511,0.017260314534449848,0.0248307355541279,0.608871888092462
3.0,Jueves,305,Jurisdicción Sanitaria,Monclova,5.0,263.993268538954,226.37093536200953,0.03350352607751139,0.006886483637461258,0.008901822797807313,0.28421464489039416
3.0,Jueves,306,Centro de Rehabilitación DIF,Piedras Negras,5.0,215.00483438394548,222.43410304401738,0.022583884971187806,0.005829773654305328,0.010186682967330258,0.3431019805390968
3.0,Jueves,352,Presidencia Municipal,San Miguel de Allende,0.0,12.27907658874415,,,,,
3.0,Jueves,356,Presidencia Municipal,Abasolo,0.0,12.217675353542049,,,,,
3.0,Jueves,358,Presidencia Municipal,San Luis de la Paz,0.0,10.057214276311049,,,,,
3.0,Jueves,359,Universidad Gto Sede Belen,Guanajuato,0.0,11.17902865201712,,,,,
3.0,Jueves,388,Palacio Municipal,Morelia,0.0,29.00729979699128,,0.02996302871333485,0.01309225642908675,0.015396668174546097,0.42221601882553167
3.0,Jueves,424,Cadereyta,Monterrey,19.0,19.3233315082604,56.40735511095993,0.02442377573019861,0.00910038158530576,0.018518471615200125,1.0555189865389396
3.0,Jueves,425,Universidad,Monterrey,0.0,21.095813609272838,61.57194795497936,0.02432434511603102,0.014571207009233434,0.03002977446685941,1.494384175988009
3.0,Jueves,426,Pueblo Serena,Monterrey,19.0,12.93457263504875,42.91446147146568,0.030289231849386256,0.009502339332768645,0.00650374662644753,0.9575343938299045
4.0,Viernes,32,Secretaría de Medio Ambiente,Aguascalientes,0.0,148.9326179129266,92.22007478429688,1.3258350930215719,1.528451790296311,1.6853506529400966,0.6295220059296756
4.0,Viernes,33,Centro,Aguascalientes,1.0,95.11895369883926,99.88265374180068,3.66738055465031,5.006000893526508,7.897440496540491,0.8863346350523971
4.0,Viernes,53,SUR,Chihuahua,8.0,18.383995188622524,51.38275224558961,0.028980791750222765,0.012315276996337998,0.021966369476636074,1.0538247406704568
4.0,Viernes,56,CONALEP,Torreón,5.0,19.40203359542557,64.43465833420949,0.020421153833966213,0.007010598410633288,0.03921468218972033,27.203115069964557
4.0,Viernes,59,IPN,Durango,10.0,20.50863553102286,69.9382816981158,0.3770036994620201,0.02174997931591729,0.046402034787961094,2.066843141804918
4.0,Viernes,60,SRNyMA,Durango,10.0,31.078611785706947,30.558242388470894,0.015205398734251405,0.008215679261022388,0.02213603390440718,1.9098215125443054
4.0,Viernes,68,Policía,Celaya,0.0,21.455810057036008,62.99489746385577,0.02683369636563316,0.014257521529937565,0.022139053381748514,1.0627113780164914
4.0,Viernes,70,San Juanico,Celaya,0.0,32.52706549406091,76.28452360276927,0.029858264685047698,0.013677094362444768,0.027838991034049188,1.289641108575127
4.0,Viernes,72,Bomberos,Irapuato,0.0,18.135822517867084,51.828693306454845,0.028626644374578156,0.01355525381381007,0.032165452920928865,1.4620411813356042
4.0,Viernes,73,Teódula,Irapuato,0.0,19.56911913584721,53.50667775997345,0.03274635783908609,0.012969997912930301,0.026258940215889637,1.0075940412729174
4.0,Viernes,74,CICEG - Bomberos,León,0.0,18.452009337811432,57.54532831106319,0.025320621624155007,0.019158263661117263,0.0327242757500666,1.2414617866115325
4.0,Viernes,75,Facultad de Medicina,León,0.0,18.62548377830635,55.53824584531569,0.027708735575436665,0.021089376788576555,0.03770894978101015,0.729057636213697
4.0,Viernes,77,Cruz roja,Salamanca,0.0,20.977463224129053,46.33397639681806,0.02331067420351247,0.015092164376105464,0.02283743559147837,1.2448148329990554
4.0,Viernes,78,DIF,Salamanca,0.0,22.68833285580226,51.910021589408046,0.02557885035313742,0.014199290845282403,0.02714958359201861,0.9100297674756884
4.0,Viernes,82,Centro de Salud,Atitalaquia,13.0,23.176472140466597,74.64882284149556,0.020899327844343996,0.013705818812362774,0.028259653556208405,0.8982273876747724
4.0,Viernes,84,Estación de Bomberos de Cd. Sahagún,Tepeapulco,13.0,163.4482453487123,168.384428356697,0.02757789047686368,0.007809204925309614,0.016190490661978463,0.6192422483051641
4.0,Viernes,85,Hospital,Huichapan,13.0,80.99930913472647,88.4076218676481,0.02984231749427326,0.008220701144774594,0.015052731614131636,0.4493206189138915
4.0,Viernes,87,Primaria Melchor Ocampo,Tepeji,0.0,20.30774877961352,36.4627141789288,0.022548329537610455,0.013891319203832585,0.025072607132317157,0.7388954841938821
4.0,Viernes,92,Jardín del Maestro,Pachuca,13.0,21.517934125719187,21.158654115256436,0.034664807896351145,0.01055926712985775,0.028287007437156803,1.071156710401283
4.0,Viernes,93,Museo del Rehilete,Pachuca,13.0,18.028827898947046,32.85910852335805,0.028002550661583952,0.010569215107903693,0.016168338082988627,0.448423301320736
4.0,Viernes,102,Centro,Guadalajara,0.0,27.003799544329738,38.094173997524884,0.025138671430065075,0.021033952718687136,0.030568707372007176,0.6787290087440604
4.0,Viernes,103,Las Águilas,Guadalajara,0.0,24.029053225508925,30.714178126155883,0.026480063098097893,0.024694904495297428,0.03673106041062637,0.8814345525763022
4.0,Viernes,106,Miravalle,Guadalajara,0.0,28.863415558549356,59.009202416562594,0.023569374295484738,0.024535108254294856,0.036699666006083646,0.9062834876538606
4.0,Viernes,109,Tlaquepaque,Guadalajara,0.0,29.56467954501388,46.311843018806215,0.025096516845943016,0.022784607522243514,0.03667215845499662,1.1321555135988381
4.0,Viernes,123,Ceboruco,Toluca,0.0,29.409230079975597,59.638207786984566,0.029670586100222784,0.023801143451618344,0.04284838339862158,1.0010488771707207
4.0,Viernes,125,Metepec,Toluca,0.0,30.385960577960727,54.7066324938806,0.029712158363207366,0.023014495175889764,0.04100009647103464,0.874500926638143
4.0,Viernes,126,Oxtotitlán,Toluca,0.0,29.451628334695275,56.210826983967635,0.028068701736458437,0.023424013826983024,0.04277137872976079,1.002028407943152
4.0,Viernes,128,San Mateo Atenco,Toluca,0.0,37.40466864862315,64.66066391487261,0.026121906189745032,0.02772621859259804,0.06600120144509271,0.9428134857589923
4.0,Viernes,129,Universidad Michoacana de San Nicolás Hidalgo,Morelia,0.0,22.271258276747407,52.0557748390833,2.1879717564209233,0.9426327645351962,1.1355643932714963,1.9203692230411338
4.0,Viernes,134,Cuernavaca 01,Cuernavaca,17.0,29.258209882484465,51.76140052103422,0.02834764761913604,0.01545315880182009,0.04283092124631479,0.63137954432968
4.0,Viernes,136,Tecnológico de Tepic,Tepic,18.0,13.597255561141417,62.03500546235765,0.022595347516889047,0.006910350699731086,0.02256418324690962,0.9373218250962724
4.0,Viernes,137,Primaria Julián Gascón Mercado,Tepic,0.0,12.702342614701458,37.37814061194961,0.020616188244266122,0.011475214269365059,0.022205369690348583,0.6215308761620975
4.0,Viernes,139,Santa Catarina,Monterrey,19.0,26.600235240139025,77.14753070580463,0.0233983637281242,0.015703246962943854,0.029108622655718477,1.140646795344035
4.0,Viernes,140,San Bernabé,Monterrey,19.0,23.20750437622938,70.76210692051839,0.026225344673560747,0.012670169652693306,0.01898218426159056,1.0246262585886274
4.0,Viernes,141,Obispado,Monterrey,19.0,21.73480745825959,56.85499413602579,0.02455365165158541,0.013344849605832595,0.01716064883928813,1.5521487018900306
4.0,Viernes,142,San Nicolás,Monterrey,19.0,23.836081586916873,65.43878657644278,0.02272938817536945,0.015290740575665276,0.020085059777578303,1.3970507593171797
4.0,Viernes,143,La Pastora,Monterrey,19.0,17.88895293229293,52.5873916580478,0.025877776714969453,0.014201064187422847,0.01788900561680879,1.4588588890485448
4.0,Viernes,145,García,Monterrey,19.0,22.33174089435919,76.24804795807357,0.026462484436290713,0.008503675766626287,0.0219845509261152,1.3282767565671612
4.0,Viernes,146,Apodaca,Monterrey,19.0,24.52377300539598,61.01624295151921,0.023639699613848736,0.01774992294760919,0.023424391040715455,1.398685074298847
4.0,Viernes,147,Juárez,Monterrey,19.0,19.644356596882613,59.405704462455525,0.023169314871327992,0.010751850517276602,0.039454133179415894,1.368636618028854
4.0,Viernes,148,San Pedro,Monterrey,19.0,18.40805105868894,60.2950279772785,0.023782658036871396,0.011850656754358322,0.024058972303489558,1.443945317429216
